"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-04-30,32931,"Montgomery","AL","Montgomery","Montgomery",111,85000,0.00354191263282172,0.00710900473933649,0.00472813238770686,-0.0329463403319581,-0.0157261234311168,"2010-01","2010-Q1",113700,-0.252418645558487,"2002-08"
2016-04-30,26967,"Santa Rosa","CA","Santa Rosa","Sonoma",112,496100,-0.00080563947633434,0.0032355915065723,0.0671112067111207,0.0977562735942596,-0.0125003510246027,"2005-12","2005-Q4",565300,-0.122412878117814,"2004-12"
2016-04-30,17759,"Des Moines","IA","Des Moines","Polk",113,116100,0,0.00693842150910668,0.0431266846361186,0.0183692352700837,0.00262138038312387,"2007-08","2007-Q3",116800,-0.00599315068493151,"2007-02"
2016-04-30,13478,"Reno","NV","Reno","Washoe",114,292900,0.0106970324361629,0.0338863395693611,0.159540775930325,0.118522400670031,-0.0190725905242077,"2005-12","2005-Q4",355600,-0.176321709786277,"2004-10"
2016-04-30,20604,"Spokane","WA","Spokane","Spokane",115,154700,0.00781758957654723,0.0224719101123596,0.0902043692741367,0.0294537502276691,0.00691384413706064,"2007-05","2007-Q2",159300,-0.0288763339610797,"2006-12"
2016-04-30,10210,"Augusta","GA","Augusta","Richmond",116,81000,-0.00123304562268804,0.00371747211895911,0.0533159947984395,-0.00629895098893574,-0.00654799376891491,"2007-12","2007-Q4",91300,-0.112814895947426,"2004-11"
2016-04-30,27362,"Tacoma","WA","Seattle","Pierce",117,220200,0.00685871056241427,0.0241860465116279,0.136809499225607,0.0501613018828804,-0.00281689714231148,"2007-06","2007-Q2",244400,-0.0990180032733224,"2006-02"
2016-04-30,11671,"Grand Rapids","MI","Grand Rapids","Kent",118,113000,0.00355239786856128,0.01985559566787,0.100292112950341,0.0621220700077145,-0.0021858786051715,"2006-03","2006-Q1",115800,-0.0241796200345423,"2005-01"
2016-04-30,6285,"Oceanside","CA","San Diego","San Diego",119,453100,0.00309940225813593,0.00868210151380232,0.050301344459898,0.0765810558805715,-0.0105898699280564,"2006-04","2006-Q2",504000,-0.100992063492063,"2004-09"
2016-04-30,24821,"Gainesville","FL","Gainesville","Alachua",120,148200,0.00610997963340122,0.0164609053497942,0.0677233429394813,0.0115936577172424,-0.0235072224908951,"2006-11","2006-Q4",194200,-0.23686920700309,"2004-11"
2016-04-30,14701,"Woodbridge","VA","Washington","Prince William",121,284900,0.00105411103302881,0.00422982023264011,0.0274071402812838,0.0462093637146739,-0.0314579381880504,"2006-01","2006-Q1",394900,-0.278551532033426,"2004-08"
2016-04-30,53673,"Ocala","FL","Ocala","Marion",122,110400,0.00638103919781222,0.0260223048327138,0.0876847290640394,0.0615416396780939,-0.0421939643179478,"2006-07","2006-Q3",175100,-0.36950314106225,"2004-12"
2016-04-30,45457,"Glendale","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",123,728300,0.00344447506200055,0.0203138133931073,0.0671062271062271,0.0700691811649929,0.00472000598607925,"2016-04","2016-Q2",728300,0,"2016-04"
2016-04-30,3737,"Boise","ID","Boise City","Ada",124,195200,0.00774393391843056,0.0252100840336134,0.0832408435072142,0.0672155391224227,0.00435454956849379,"2007-06","2007-Q2",216100,-0.0967144840351689,"2006-06"
2016-04-30,24960,"Greenville","SC","Greenville","Greenville",125,145100,0.0027643400138217,0.0104456824512535,0.0852655198204936,0.0322606055394878,0.020629852213824,"2016-04","2016-Q2",145100,0,"2016-04"
2016-04-30,10417,"Birmingham","AL","Birmingham","Jefferson",126,58500,-0.00340715502555366,-0.0233722871452421,0.00343053173241852,-0.00405281830673365,-0.0194548695587666,"2007-09","2007-Q3",73500,-0.204081632653061,"2001-09"
2016-04-30,6909,"Salt Lake City","UT","Salt Lake City","Salt Lake",127,244900,0.00533661740558292,0.0119834710743802,0.0755379885814668,0.0219549360384548,0.0203068058619307,"2009-06","2009-Q2",270400,-0.0943047337278106,"2007-05"
2016-04-30,25218,"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim, CA","Orange",128,743300,0.00310391363022942,0.0125323525405258,0.0681132346601523,0.056050989380485,-0.0049480628931694,"2006-05","2006-Q2",782000,-0.0494884910485933,"2005-10"
2016-04-30,30141,"Akron","OH","Akron","Summit",129,61500,-0.00324149108589951,0.0032626427406199,0,-0.00385739562720622,-0.0275249741450894,"2005-08","2005-Q3",82400,-0.253640776699029,"1997-08"
2016-04-30,47426,"Rockford","IL","Rockford","Winnebago",130,74900,0.00133689839572192,0.00267737617135207,-0.00531208499335989,-0.0427768769138375,-0.0344961298095043,"2007-08","2007-Q3",112700,-0.335403726708075,"1998-07"
2016-04-30,54288,"Salinas","CA","Salinas","Monterey",131,384200,0.00287131297311407,0.0115850447604002,0.0625,0.112257032332056,-0.0437092105835044,"2006-04","2006-Q2",600700,-0.360412851673048,"2004-01"
2016-04-30,14724,"Worcester","MA","Worcester","Worcester",132,193500,0.00259067357512953,0.0130890052356021,0.0482123510292524,0.0200685865931141,-0.0217533352204107,"2005-11","2005-Q4",242200,-0.201073492981007,"2003-06"
2016-04-30,25981,"Moreno Valley","CA","Riverside","Riverside",133,272600,0.00813609467455621,0.0267419962335217,0.086488640892786,0.121425421345267,-0.0324415576046803,"2006-08","2006-Q3",384800,-0.291580041580042,"2004-08"
2016-04-30,52998,"Little Rock","AR","Little Rock","Pulaski",134,128900,0.00155400155400155,0.00860719874804382,0.0222045995241872,0.00171554346419356,0.00502356464519083,"2009-11","2009-Q4",130800,-0.014525993883792,"2008-01"
2016-04-30,33501,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",135,176100,0.0114876507754164,0.0383254716981132,0.176352705410822,0.115621908684196,-0.0364952804589632,"2006-03","2006-Q1",256400,-0.313182527301092,"2004-07"
2016-04-30,26637,"Providence","RI","Providence","Providence",136,158600,0.00570703868103995,0.0147152911068458,0.019935691318328,0.0129743368619042,-0.0394524915526181,"2006-03","2006-Q1",237500,-0.332210526315789,"2003-05"
2016-04-30,16753,"Amarillo","TX","Amarillo","Potter",137,110000,0.00548446069469835,0.0156971375807941,0.042654028436019,0.011281049835639,0.0101843361230587,"2016-04","2016-Q2",110000,0,"2016-04"
2016-04-30,5534,"Lancaster","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",138,217600,0.00230308613542146,0.0196813495782568,0.0619814543679844,0.0835273244396006,-0.0417422116110531,"2006-09","2006-Q3",340200,-0.360376249265138,"2004-05"
2016-04-30,4764,"Fort Collins","CO","Fort Collins","Larimer",139,327700,0.00459840588595953,0.0202366127023661,0.131951640759931,0.0805112306185745,0.0398040147913552,"2016-04","2016-Q2",327700,0,"2016-04"
2016-04-30,40897,"Shreveport","LA","Shreveport","Caddo",140,93100,0,-0.00534188034188034,0.00539956803455724,0.00995771671115353,-0.00450502443376721,"2008-06","2008-Q2",101000,-0.0782178217821782,"2005-12"
2016-04-30,31471,"Evansville","IN","Evansville","Vanderburgh",141,103600,0.00290416263310745,0.0058252427184466,0.087093389296957,0.0207270614417332,0.000872902046518576,"2006-01","2006-Q1",104700,-0.0105062082139446,"2005-12"
2016-04-30,34937,"Yonkers","NY","New York","Westchester",142,399600,0.00200601805416249,0.0160183066361556,0.0667378537106247,0.00389904990790213,-0.0180423791563259,"2006-09","2006-Q3",483100,-0.172842061684951,"2004-09"
2016-04-30,18518,"Hayward","CA","San Francisco","Alameda",143,529100,0.00646756705345254,0.028377065111759,0.135895234006011,0.139170421323263,-0.00871490240352846,"2006-08","2006-Q3",584600,-0.0949367088607595,"2005-05"
2016-04-30,31606,"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",144,282100,0.00894134477825465,0.0235849056603774,0.0858352578906851,0.0979540501814455,-0.0241164520031263,"2006-04","2006-Q2",360100,-0.216606498194946,"2005-01"
2016-04-30,37837,"Chattanooga","TN","Chattanooga","Hamilton",145,123000,0.00081366965012205,0.0032626427406199,0.0477001703577513,0.010917785218828,0.00923249519244229,"2016-04","2016-Q2",123000,0,"2016-04"
2016-04-30,17539,"Columbus","GA","Columbus","Muscogee",146,89500,0.00111856823266219,0.00674915635545557,0.00901916572717024,-0.0179821274867373,-0.00285953551552232,"2010-10","2010-Q4",99900,-0.104104104104104,"2005-05"
2016-04-30,10215,"Aurora","IL","Chicago","Kane",147,152000,0,0.00396301188903567,0.0201342281879195,0.00975265839004225,-0.0253016958482895,"2007-04","2007-Q2",199500,-0.238095238095238,"2002-02"
2016-04-30,13108,"Ontario","CA","Riverside","San Bernardino",148,356500,0.00479143179255919,0.016248574686431,0.05817750074206,0.0982772630870818,-0.0186617492890292,"2006-05","2006-Q2",432100,-0.174959500115714,"2005-04"
2016-04-30,32179,"Jackson","MS","Jackson","Hinds",149,60800,-0.0161812297734628,-0.0379746835443038,-0.0333863275039746,0.000989774290666157,0.0136333845276526,"2009-08","2009-Q3",78300,-0.223499361430396,"2008-09"
2016-04-30,31821,"Grand Prairie","TX","Dallas-Fort Worth","Dallas",150,153200,0.00459016393442623,0.0220146764509673,0.112563543936093,0.0734209327784074,0.0160885532272352,"2016-04","2016-Q2",153200,0,"2016-04"
2016-04-30,40492,"Rancho Cucamonga","CA","Riverside","San Bernardino",151,450800,0.00490414623272403,0.0112157918349035,0.0341821518696949,0.0720182273607415,-0.0134365884839804,"2006-06","2006-Q2",518200,-0.130065611732922,"2005-04"
2016-04-30,40202,"Overland Park","KS","Kansas City","Johnson",152,247900,0.00567951318458418,0.0155673904137648,0.0616702355460385,0.0297504060871912,0.0174593022848444,"2016-04","2016-Q2",247900,0,"2016-04"
2016-04-30,26140,"Newport News","VA","Virginia Beach","Newport News City",153,162500,-0.00245549416820135,-0.00975015234613041,-0.0151515151515152,-0.00933289285031491,-0.0135220803731034,"2007-10","2007-Q4",200500,-0.189526184538653,"2005-07"
2016-04-30,24832,"Garden Grove","CA","Los Angeles-Long Beach-Anaheim, CA","Orange",154,523300,0.00712086220169361,0.0345986555950969,0.115778251599147,0.0698312614453125,-0.0147927599234151,"2006-07","2006-Q3",613600,-0.147164276401565,"2005-04"
2016-04-30,5424,"Killeen","TX","Killeen","Bell",155,101600,0.000985221674876847,0.00594059405940594,0.0399181166837257,0.00499525364810993,-0.0103150200786072,"2006-11","2006-Q4",115900,-0.123382226056946,"2004-10"
2016-04-30,6792,"Roanoke","VA","Roanoke","Roanoke City",156,138100,-0.00216763005780347,-0.00360750360750361,-0.00647482014388489,0.00262738989749733,0.000362779280092651,"2008-12","2008-Q4",148400,-0.0694070080862534,"2006-05"
2016-04-30,47958,"Tempe","AZ","Phoenix","Maricopa",157,246700,0.00366151342554923,0.00776143790849673,0.0891832229580574,0.102430711571954,-0.0115889491422646,"2006-04","2006-Q2",277200,-0.11002886002886,"2005-09"
2016-04-30,48215,"Vancouver","WA","Portland","Clark",158,251800,0.0104333868378812,0.0294358135731807,0.121603563474388,0.0778336336707883,0.00740140076306939,"2016-04","2016-Q2",251800,0,"2016-04"
2016-04-30,12014,"Huntsville","AL","Huntsville","Madison",159,135400,-0.00147492625368732,0.00222057735011103,0.0119581464872945,0.00088862699521397,,"2008-11","2008-Q4",143300,-0.055129099790649,"2008-06"
2016-04-30,38333,"El Cajon","CA","San Diego","San Diego",160,444500,0.00135165577832845,0.0120673952641166,0.0590898260662378,0.0721892518280374,-0.0114395310009363,"2006-02","2006-Q1",500300,-0.111533080151909,"2004-07"
2016-04-30,40227,"Palmdale","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",161,246800,0.0065252854812398,0.0240663900414938,0.0786713286713287,0.099345638051153,-0.0401495408048215,"2006-07","2006-Q3",377800,-0.346744309158285,"2004-05"
2016-04-30,41256,"Topeka","KS","Topeka","Shawnee",162,94200,0.00856531049250535,0.0150862068965517,0.0466666666666667,-0.00563592570767435,,"2008-08","2008-Q3",117400,-0.197614991482112,
2016-04-30,17950,"Elk Grove","CA","Sacramento","Sacramento",163,365400,0.00301948943178699,0.0141548709408826,0.0772405660377359,0.102032613571063,-0.0232687751956709,"2005-12","2005-Q4",468400,-0.219897523484202,"2004-06"
2016-04-30,47250,"Pueblo","CO","Pueblo","Pueblo",164,123500,0.0016220600162206,0.0048820179007323,0.0664939550949914,0.0249173944389034,-0.000725838875131446,"2007-04","2007-Q2",124900,-0.011208967173739,"2006-01"
2016-04-30,11529,"Fredericksburg","VA","Washington","Spotsylvania",165,238800,0.00293994120117598,0.00759493670886076,0.0192061459667093,0.0433989845747162,-0.0281444687560033,"2006-02","2006-Q1",318000,-0.249056603773585,"2004-09"
2016-04-30,30742,"Cape Coral","FL","Fort Myers","Lee",166,200400,0.00350525788683025,0.0198473282442748,0.110249307479224,0.12521815736327,-0.0339584973538563,"2006-04","2006-Q2",283100,-0.292122924761568,"2005-01"
2016-04-30,7221,"Springfield","MA","Springfield","Hampden",167,129200,0.00232738557020946,0.0101641907740422,0.0213438735177866,0.00824984914297699,-0.0148165093891149,"2007-06","2007-Q2",152100,-0.150558842866535,"2004-07"
2016-04-30,19892,"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",168,255500,0.00630169358014966,0.018333997608609,0.0826271186440678,0.0924549839596547,-0.0232005764417709,"2006-07","2006-Q3",328700,-0.222695466991177,"2005-04"
2016-04-30,19523,"Murfreesboro","TN","Nashville","Rutherford",169,183100,0.00770500825536599,0.0234768026830632,0.103676913803496,0.0527494378571993,0.0245977325459765,"2016-04","2016-Q2",183100,0,"2016-04"
2016-04-30,10843,"Clarksville","TN","Clarksville","Montgomery",170,137600,-0.00434153400868307,-0.00362056480811007,0.0147492625368732,0.0147278448459096,0.0221758488702775,"2016-02","2016-Q1",138400,-0.00578034682080925,"2015-12"
2016-04-30,39931,"Naperville","IL","Chicago","Du Page",171,369800,0.00108283703302653,0.00680642526545059,0.00407276676622319,0.0265431568821295,-0.00484406467013898,"2007-06","2007-Q2",392600,-0.0580743759551707,"2005-06"
2016-04-30,40298,"Peoria","AZ","Phoenix","Maricopa",172,236300,0.00424989375265618,0.0102607952116289,0.0701992753623188,0.101088364032524,-0.0241693639011236,"2006-01","2006-Q1",302800,-0.219616908850727,"2005-04"
2016-04-30,4655,"Fairfax","VA","Washington","Fairfax",173,498700,0.00120457739409757,0.00301689460981496,-0.0113005551149881,0.0314344311268695,-0.00777778001701535,"2005-11","2005-Q4",545500,-0.0857928505957837,"2005-04"
2016-04-30,54311,"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",174,472600,0.00254560882477726,0.0132933104631218,0.0506891951978657,0.0650875104184403,-0.0160674406782426,"2006-05","2006-Q2",557400,-0.152134912091855,"2005-03"
2016-04-30,20008,"Pomona","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",175,347500,0.00317551963048499,0.0140064196089875,0.0470021090689967,0.0948429309400161,-0.0175947578341134,"2006-08","2006-Q3",423500,-0.179456906729634,"2005-04"
2016-04-30,39191,"Kansas City","KS","Kansas City","Wyandotte",176,69400,0.00434153400868307,0.0101892285298399,0.0743034055727554,0.0150670271155635,-0.0161843169366256,"2007-09","2007-Q3",92400,-0.248917748917749,"2002-05"
2016-04-30,30559,"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",177,215200,0.00560747663551402,0.0184571699006152,0.110996386164171,0.0821684120677626,-0.0359977085085436,"2006-04","2006-Q2",310500,-0.306924315619968,"2004-09"
2016-04-30,7353,"Syracuse","NY","Syracuse","Onondaga",178,75800,-0.00785340314136126,-0.0168612191958495,-0.030690537084399,-0.00391146281178112,0.00557624419775471,"2010-06","2010-Q2",78900,-0.0392902408111534,"2008-01"
2016-04-30,20317,"Salem","OR","Salem","Marion",179,201800,0.0049800796812749,0.016624685138539,0.0866989768443726,0.0390805916229977,0.00710866194018656,"2007-07","2007-Q3",208000,-0.0298076923076923,"2006-12"
2016-04-30,32060,"Hollywood","FL","Miami-Fort Lauderdale","Broward",180,221700,0.00635497049477985,0.0169724770642202,0.100794438927507,0.107933065072581,-0.0265988259407166,"2006-05","2006-Q2",291700,-0.239972574562907,"2005-03"
2016-04-30,19873,"Paterson","NJ","New York","Passaic",181,192300,0.00522739153162572,0.00522739153162572,-0.087327954437589,-0.0111608169609418,-0.0521107159254325,"2007-01","2007-Q1",341100,-0.436235708003518,"2003-03"
2016-04-30,5519,"Lakewood","CO","Denver","Jefferson",182,337400,0.00446561476629949,0.0236650485436893,0.164653089402831,0.0999987969808291,0.0366100539202761,"2016-04","2016-Q2",337400,0,"2016-04"
2016-04-30,10071,"Alexandria","VA","Washington","Alexandria City",183,493000,-0.00323493732308937,-0.00864669213754273,0.0179640718562874,0.0362978408147794,0.0038955681183479,"2016-01","2016-Q1",497300,-0.00864669213754273,"2015-10"
2016-04-30,31184,"Dayton","OH","Dayton","Montgomery",184,48600,0,-0.00205338809034908,0.0103950103950104,-0.0084247868314522,-0.0386753014133285,"2005-11","2005-Q4",72400,-0.328729281767956,
2016-04-30,28065,"Yuma","AZ","Yuma","Yuma",185,131600,-0.00679245283018868,-0.0208333333333333,-0.00828937452901281,0.00384331085804779,-0.0362621973760476,"2006-08","2006-Q3",196300,-0.329597554763118,"2004-12"
2016-04-30,54626,"Sunnyvale","CA","San Jose","Santa Clara",186,1400200,0.00610763814040382,0.0179571065067248,0.159393889210897,0.138476140314379,0.0586489547031253,"2016-04","2016-Q2",1400200,0,"2016-04"
2016-04-30,21114,"Visalia","CA","Visalia","Tulare",187,197600,0.0015205271160669,0.00457549567869853,0.0533049040511727,0.0674154459757657,-0.0346669787759061,"2006-04","2006-Q2",281200,-0.297297297297297,"2004-10"
2016-04-30,25514,"Las Cruces","NM","Las Cruces","Dona Ana",188,137900,0.00145243282498184,0.00218023255813953,0.00436999271667881,-0.0209510132994853,-0.00670734377472804,"2009-06","2009-Q2",172100,-0.198721673445671,"2005-07"
2016-04-30,4054,"Charleston","SC","Charleston","Charleston",189,260100,0.00463499420625724,0.0184025058731402,0.0699300699300699,0.0534288183364107,0.00632779753023516,"2016-04","2016-Q2",260100,0,"2016-04"
2016-04-30,3806,"Bridgeport","CT","Stamford","Fairfield",190,149800,-0.00531208499335989,-0.0086035737921906,-0.0112211221122112,-0.00172666723107606,-0.044678158095855,"2007-03","2007-Q1",238300,-0.371380612673101,"2002-10"
2016-04-30,38438,"Eugene","OR","Eugene","Lane",191,247500,0.00405679513184584,0.0176809210526316,0.0691144708423326,0.0400275671519519,0.00413281246586616,"2007-05","2007-Q2",252800,-0.0209651898734177,"2006-10"
2016-04-30,11337,"Escondido","CA","San Diego","San Diego",192,426400,0.00518623290900519,0.0240153698366955,0.0676014021031547,0.0864408078750336,-0.0125907679930797,"2006-02","2006-Q1",484100,-0.119190249948358,"2004-08"
2016-04-30,19360,"Midland","TX","Midland","Midland",193,187500,0.00321027287319422,0.00267379679144385,-0.0136770120988953,0.0513073077596982,0.0663810912937217,"2014-02","2014-Q1",193200,-0.0295031055900621,"2013-11"
2016-04-30,6183,"Newark","DE","Philadelphia","New Castle",194,213000,0.00282485875706215,0.0118764845605701,0.0597014925373134,0.0140983401061079,-0.00918932621018942,"2007-05","2007-Q2",242400,-0.121287128712871,"2005-07"
2016-04-30,26857,"Round Rock","TX","Austin","Williamson",195,227000,0.00575985821887461,0.0202247191011236,0.0913461538461538,0.0520909872910178,0.0304335407112257,"2016-04","2016-Q2",227000,0,"2016-04"
2016-04-30,5052,"Hampton","VA","Virginia Beach","Hampton City",196,155600,0,0.00257731958762887,0.00128700128700129,-0.0046890927503288,-0.00869524201624272,"2008-04","2008-Q2",180600,-0.138427464008859,"2005-09"
2016-04-30,47019,"Pasadena","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",197,720100,0.00264550264550265,0.00967470555243971,0.0475705557171952,0.0618218976583582,0.00693712622899656,"2016-04","2016-Q2",720100,0,"2016-04"
2016-04-30,54722,"Torrance","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles",198,737500,0.00244664944950387,0.0133278373179445,0.0493739328400683,0.0521759860649207,0.00268324539281029,"2016-04","2016-Q2",737500,0,"2016-04"
2016-04-30,4174,"Columbia","SC","Columbia","Richland",199,126100,0.000793650793650794,0.00238473767885533,0.0227088402270884,-0.0117841969489904,-0.00590955992374131,"2009-03","2009-Q1",137200,-0.0809037900874636,"2005-06"
2016-04-30,41324,"Tyler","TX","Tyler","Smith",200,125700,0.0056,0.0104501607717042,0.0563025210084034,,,"2011-10","2011-Q4",136100,-0.0764144011756062,
2016-04-30,12694,"Mesquite","TX","Dallas-Fort Worth","Dallas",201,132200,0.00916030534351145,0.0384917517674784,0.136715391229579,0.0794560966530946,0.0120299013080027,"2016-04","2016-Q2",132200,0,"2016-04"
2016-04-30,24812,"Fullerton","CA","Los Angeles-Long Beach-Anaheim, CA","Orange",202,592300,0.00287842871655943,0.0206789591590557,0.0903902798232695,0.0682861956448471,-0.00696827287309743,"2006-06","2006-Q2",637200,-0.0704645323289391,"2005-08"
2016-04-30,21159,"Warren","MI","Detroit","Macomb",203,100800,0.00498504486540379,0.0120481927710843,0.0413223140495868,0.0877285018346534,-0.0334839547801322,"2005-11","2005-Q4",144700,-0.303386316516932,"1997-08"
2016-04-30,32783,"McKinney","TX","Dallas-Fort Worth","Collin",204,270700,0.00706845238095238,0.032811903853491,0.138351555929352,0.0999782767949953,0.0405562345700816,"2016-04","2016-Q2",270700,0,"2016-04"
