"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-04-30,93203,"80013","CO","Denver","Arapahoe","Aurora",116,278300,0.00906453952139231,0.0303591262495372,0.173766343315057,0.115397415307262,0.0323578626791556,"2016-04","2016-Q2",278300,0,"2016-04"
2016-04-30,66705,"20906","MD","Washington","Montgomery","Silver Spring",117,306000,0.00065402223675605,0.00657894736842105,0.0247823174815807,0.0444476464033823,-0.0249598026029004,"2006-05","2006-Q2",394300,-0.223941161552118,"2004-09"
2016-04-30,95309,"87114","NM","Albuquerque","Bernalillo","Albuquerque",118,186700,0.00322407307898979,0.00322407307898979,0.0196613872200983,0.000643984649027818,-0.00665896153107393,"2007-08","2007-Q3",226200,-0.174624226348364,"2005-12"
2016-04-30,96047,"90066","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",119,1163000,0.00814840499306519,0.0356188780053428,0.124214596423393,0.106995824568091,0.0324333448030512,"2016-04","2016-Q2",1163000,0,"2016-04"
2016-04-30,62085,"11373","NY","New York","Queens","New York",120,318100,0.0130573248407643,0.0248067010309278,-0.118348115299335,-0.000940440535757148,,"2015-01","2015-Q1",366200,-0.131348989623157,"2013-07"
2016-04-30,92341,"78245","TX","San Antonio","Bexar","San Antonio",121,133800,0.00981132075471698,0.0260736196319018,0.0746987951807229,0.0249301616996973,0.0202443524625446,"2016-04","2016-Q2",133800,0,"2016-04"
2016-04-30,62093,"11385","NY","New York","Queens","New York",122,547900,0.00846677710288975,0.0220108188770752,0.0944866160607271,0.0503888302054281,0.0125826510818758,"2016-04","2016-Q2",547900,0,"2016-04"
2016-04-30,76971,"44060","OH","Cleveland","Lake","Mentor",123,154600,0.00129533678756477,0.00324464633354964,0.023841059602649,0.0119288727895233,-0.0111820566331071,"2006-06","2006-Q2",173200,-0.107390300230947,"2002-08"
2016-04-30,74156,"37075","TN","Nashville","Sumner","Hendersonville",124,238500,0.0046335299073294,0.0183603757472246,0.104678091709125,0.0494065229168297,0.0258931944079641,"2016-04","2016-Q2",238500,0,"2016-04"
2016-04-30,76511,"43081","OH","Columbus","Franklin","Westerville",125,176300,0.0085812356979405,0.0238095238095238,0.0671912832929782,0.0318767140097951,0.00258895355251432,"2016-04","2016-Q2",176300,0,"2016-04"
2016-04-30,94870,"85281","AZ","Phoenix","Maricopa","Tempe",126,214400,0.00421545667447307,0.0117980179329873,0.0872210953346856,0.109714014142827,-0.0115451655618731,"2006-08","2006-Q3",242700,-0.11660486196951,"2005-09"
2016-04-30,97740,"94533","CA","Vallejo","Solano","Fairfield",127,296900,0.0108954715696289,0.0305449496702534,0.0891415994130594,0.135471648937427,-0.0362044185986063,"2006-04","2006-Q2",429300,-0.308409037968786,"2004-02"
2016-04-30,62022,"11211","NY","New York","Kings","New York",128,1002500,0.00410657051282051,0.0208757637474542,0.0949104412407165,0.141656805391793,,"2016-04","2016-Q2",1002500,0,"2016-04"
2016-04-30,91926,"77433","TX","Houston","Harris","Cypress",129,231000,-0.00043271311120727,0.00173460537727667,0.0262105730786317,0.065003124532915,0.0352913358845015,"2016-02","2016-Q1",231500,-0.00215982721382289,"2016-02"
2016-04-30,87019,"65807","MO","Springfield","Greene","Springfield",130,105600,0.000947867298578199,0.00956022944550669,0.0282375851996105,0.00815008863762867,-0.00533262641901311,"2007-05","2007-Q2",118400,-0.108108108108108,"2005-08"
2016-04-30,61169,"08753","NJ","New York","Ocean","Toms River",131,251700,0.002389486260454,0.00841346153846154,0.0244200244200244,-0.00623830378373635,-0.0261597992932912,"2006-06","2006-Q2",329500,-0.236115326251897,"2004-02"
2016-04-30,94940,"85364","AZ","Yuma","Yuma","Yuma",132,114000,-0.0034965034965035,-0.013840830449827,0.0142348754448399,0.0112469344946771,-0.0395105864696761,"2006-08","2006-Q3",174700,-0.34745277618775,"2004-12"
2016-04-30,84622,"60620","IL","Chicago","Cook","Chicago",133,125100,0.0129554655870445,0.0347394540942928,0.138307552320291,0.0048664099685447,-0.020886851836675,"2007-12","2007-Q4",165300,-0.243194192377495,"2004-06"
2016-04-30,84635,"60634","IL","Chicago","Cook","Chicago",134,240800,0.00458906967042136,0.0134680134680135,0.0664304694419841,0.0424555033758423,-0.0331677233410492,"2007-02","2007-Q1",342100,-0.296112247880737,"2003-01"
2016-04-30,96987,"92677","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Laguna Niguel",135,771200,-0.00129500129500129,0.00534480511015513,0.0372562205783457,0.057510762311946,-0.0093899461195901,"2006-03","2006-Q1",848500,-0.091101944608132,"2005-05"
2016-04-30,97023,"92804","CA","Los Angeles-Long Beach-Anaheim, CA","Orange","Anaheim",136,500300,0.00765357502517623,0.0373211693966411,0.0930740659820843,0.0779787360569788,-0.0163895597794745,"2006-09","2006-Q3",594400,-0.158310901749664,"2005-02"
2016-04-30,98432,"95823","CA","Sacramento","Sacramento","Sacramento",137,221200,0.0109689213893967,0.0394736842105263,0.152083333333333,0.142164275218374,-0.0362820572884711,"2005-12","2005-Q4",324300,-0.317915510329941,"2004-03"
2016-04-30,96467,"91709","CA","Riverside","San Bernardino","Chino Hills",138,589600,0.00135869565217391,0.00135869565217391,-0.00707308858201415,0.0514914531207484,-0.00872502156434796,"2006-04","2006-Q2",643600,-0.0839030453697949,"2005-09"
2016-04-30,69672,"28027","NC","Charlotte","Cabarrus","Concord",139,186400,0.00376952073236403,0.0152505446623094,0.0743515850144092,0.0400097925152498,0.0162820910650243,"2016-04","2016-Q2",186400,0,"2016-04"
2016-04-30,60499,"06902","CT","Stamford","Fairfield","Stamford",140,360300,-0.00825763831544178,-0.0206577874422397,-0.0206577874422397,0.000723187227029243,-0.0245140168565166,"2006-12","2006-Q4",463800,-0.223156532988357,"2004-01"
2016-04-30,90780,"75228","TX","Dallas-Fort Worth","Dallas","Dallas",141,132300,0.00838414634146342,0.03198127925117,0.178094390026714,0.0948453285530217,0.0253502979354654,"2016-04","2016-Q2",132300,0,"2016-04"
2016-04-30,69340,"27410","NC","Greensboro","Guilford","Greensboro",142,193700,0.0015511892450879,0.00623376623376623,0.0205479452054795,0.0208627168633102,0.00775493392085536,"2016-04","2016-Q2",193700,0,"2016-04"
2016-04-30,76534,"43123","OH","Columbus","Franklin","Grove City",143,148000,0.00886162235855487,0.019986216402481,0.0709117221418234,0.0327096471848873,0,"2005-02","2005-Q1",148900,-0.00604432505036938,"2004-12"
2016-04-30,96651,"92109","CA","San Diego","San Diego","San Diego",144,824900,0.00389436534014847,0.0284253833686573,0.100600400266845,0.0711104122416133,0.0145995052909373,"2016-04","2016-Q2",824900,0,"2016-04"
2016-04-30,96000,"90019","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",145,893400,0.00642108820547482,0.0277234556539745,0.0782041998551774,0.0967886306560555,0.0103607793618112,"2016-04","2016-Q2",893400,0,"2016-04"
2016-04-30,84285,"60016","IL","Chicago","Cook","Des Plaines",146,190200,-0.00105042016806723,0.00263574064312072,0.034257748776509,0.0203200317061822,-0.0356355324152982,"2006-05","2006-Q2",273600,-0.304824561403509,"2001-10"
2016-04-30,66135,"20011","DC","Washington","District of Columbia","Washington",147,508800,-0.00352526439482961,-0.00372038378695908,0.0413426115431846,0.112701746850826,0.0293479707586424,"2016-02","2016-Q1",511500,-0.00527859237536657,"2016-01"
2016-04-30,96546,"91911","CA","San Diego","San Diego","Chula Vista",148,414600,0.00193330111164814,0.00631067961165049,0.0576530612244898,0.0948050156080857,-0.0177862555407207,"2006-04","2006-Q2",496100,-0.164281394880064,"2004-07"
2016-04-30,84629,"60628","IL","Chicago","Cook","Chicago",149,90400,0.00444444444444444,0,-0.0227027027027027,-0.0265142955141116,-0.0404408012835446,"2008-02","2008-Q1",142900,-0.36738978306508,"2001-06"
2016-04-30,77400,"45011","OH","Cincinnati","Butler","Hamilton",150,168100,0.00119118522930316,0.0126506024096386,0.0370141887723627,0.025104764293657,0.0000595078716543185,"2007-03","2007-Q1",169700,-0.009428403064231,"2006-05"
2016-04-30,77094,"44256","OH","Cleveland","Medina","Medina",151,196800,0.00203665987780041,0.00613496932515337,0.0418210693488618,0.0263518540707108,0.00210755870610324,"2016-04","2016-Q2",196800,0,"2016-04"
2016-04-30,72737,"33647","FL","Tampa","Hillsborough","Tampa",152,251400,0.00439472632840591,0.0178137651821862,0.0739000427167877,0.0588310370158036,-0.0236556078130199,"2006-06","2006-Q2",321600,-0.218283582089552,"2005-06"
2016-04-30,62046,"11236","NY","New York","Kings","New York",153,384400,0.0013024225058609,0.00707361802462667,0.0867967203845066,0.0166712986082471,-0.00294345721195921,"2007-12","2007-Q4",454100,-0.1534904206122,"2006-02"
2016-04-30,95813,"89117","NV","Las Vegas","Clark","Las Vegas",154,260100,0.00347222222222222,0.0124562086414947,0.0774647887323944,0.106377873520954,-0.0343162042265316,"2006-04","2006-Q2",368800,-0.294739696312364,"2004-03"
2016-04-30,95817,"89121","NV","Las Vegas","Clark","Las Vegas",155,149100,0.00675219446320054,0.0177474402730375,0.0703517587939698,0.119480049274847,-0.0520268130826111,"2006-09","2006-Q3",261900,-0.430698739977091,"2003-11"
2016-04-30,96825,"92345","CA","Riverside","San Bernardino","Hesperia",156,200800,0.0100603621730382,0.0350515463917526,0.110619469026549,0.127704407693624,-0.044027684565724,"2006-07","2006-Q3",321700,-0.3758159776189,"2004-09"
2016-04-30,78823,"47906","IN","Lafayette-West Lafayette, IN","Tippecanoe","West Lafayette",157,167700,0.00599880023995201,0.014519056261343,0.00841852074564041,0.012757963759044,0.00797129508011296,"2009-08","2009-Q3",182000,-0.0785714285714286,"2008-11"
2016-04-30,58660,"02148","MA","Boston","Middlesex","Malden",158,356600,0.00394144144144144,0.016823495865412,0.0609937518595656,0.065307566982,0.00546053245943812,"2016-04","2016-Q2",356600,0,"2016-04"
2016-04-30,97743,"94536","CA","San Francisco","Alameda","Fremont",159,861900,0.00197628458498024,0.0148357470858354,0.152426795026073,0.120121508729214,0.024759009526925,"2016-04","2016-Q2",861900,0,"2016-04"
2016-04-30,76539,"43130","OH","Columbus","Fairfield","Lancaster",160,122200,0.00493421052631579,0.0183333333333333,0.0453378956372968,0.0138112643110246,-0.00073352948090688,"2007-08","2007-Q3",127500,-0.0415686274509804,"2005-12"
2016-04-30,72901,"33908","FL","Fort Myers","Lee","Fort Myers",161,229900,0.00130662020905923,0.0181576616474756,0.0712954333643989,0.0701508844853314,-0.0354701656344093,"2006-06","2006-Q2",330900,-0.305228165608945,"2004-12"
2016-04-30,91198,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",162,168900,0.00475907198096371,0.0186972255729795,0.0939119170984456,0.0557054347736232,0.0199682238327812,"2016-04","2016-Q2",168900,0,"2016-04"
2016-04-30,60518,"07002","NJ","New York","Hudson","Bayonne",163,285400,0.00351617440225035,0.0077683615819209,0.0247755834829443,0.00225767785004827,-0.0364908257439147,"2006-11","2006-Q4",434300,-0.34285056412618,"2003-12"
2016-04-30,65779,"19111","PA","Philadelphia","Philadelphia","Philadelphia",164,148400,-0.00268817204301075,-0.00868403473613895,0.0178326474622771,-0.00750974223071876,-0.0223829825014948,"2006-05","2006-Q2",186500,-0.204289544235925,"2004-09"
2016-04-30,69849,"28314","NC","Fayetteville","Cumberland","Fayetteville",165,105000,-0.00943396226415094,-0.0150093808630394,-0.0196078431372549,-0.0202350096819338,0.00300133601001495,"2010-06","2010-Q2",118000,-0.110169491525424,"2006-09"
2016-04-30,91941,"77450","TX","Houston","Fort Bend","Cinco Ranch",166,249900,-0.00279329608938547,-0.00636182902584493,0.0179226069246436,0.0605000180540292,0.0408188391099276,"2015-11","2015-Q4",252000,-0.00833333333333333,"2015-08"
2016-04-30,96882,"92503","CA","Riverside","Riverside","Riverside",167,324900,0.00806701830592616,0.025244556642474,0.103225806451613,0.10479197920563,-0.025601858396103,"2006-07","2006-Q3",426000,-0.237323943661972,"2004-10"
2016-04-30,96083,"90201","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Bell",168,379000,0,0.0147255689424364,0.0922190201729107,0.0977969140990804,-0.0144990250451305,"2007-02","2007-Q1",470700,-0.194816231145103,"2005-06"
2016-04-30,86717,"65203","MO","Columbia","Boone","Columbia",169,192500,0.00260416666666667,-0.000519210799584631,0.0349462365591398,0.00885377078849325,0.00371099592537183,"2014-02","2014-Q1",197600,-0.0258097165991903,"2013-04"
2016-04-30,67010,"21740","MD","Hagerstown","Washington","Hagerstown",170,143500,-0.00208623087621697,-0.00554400554400554,-0.00760719225449516,0.0013995856052309,-0.0354615265304589,"2006-06","2006-Q2",206400,-0.304748062015504,"2004-06"
2016-04-30,99142,"97229","OR","Portland","Washington","Cedar Mill",171,507700,0.00694168980563269,0.0227639000805802,0.113377192982456,0.075391232956143,0.0202184247397872,"2016-04","2016-Q2",507700,0,"2016-04"
2016-04-30,96477,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",172,383800,0.00313643491897543,0.0097342804525125,0.0529492455418381,0.0831766405092573,-0.0144202602679167,"2006-06","2006-Q2",447500,-0.142346368715084,"2005-05"
2016-04-30,96667,"92126","CA","San Diego","San Diego","San Diego",173,505800,0.000395569620253165,0.000395569620253165,0.0459057071960298,0.0724668034816149,0.00131431467354792,"2005-10","2005-Q4",506700,-0.00177619893428064,"2005-09"
2016-04-30,84628,"60626","IL","Chicago","Cook","Chicago",174,151700,0,0.0153949129852744,0.0929394812680115,-0.00797940118802098,-0.034451734146884,"2006-12","2006-Q4",219200,-0.30793795620438,"2001-09"
2016-04-30,69336,"27406","NC","Greensboro","Guilford","Greensboro",175,98900,0.00101214574898785,0.00610376398779247,0.0269989615784008,0.0106451370796543,-0.005587761361185,"2007-11","2007-Q4",107900,-0.0834105653382762,"2004-05"
2016-04-30,90637,"75034","TX","Dallas-Fort Worth","Collin","Frisco",176,397700,0.00201562106324011,0.0127323656735421,0.101356964829687,0.0747063794398668,0.0325137412895451,"2016-04","2016-Q2",397700,0,"2016-04"
2016-04-30,69450,"27610","NC","Raleigh","Wake","Raleigh",177,135700,0.000737463126843658,0.00518518518518519,0.0454545454545455,0.0235347280964733,0.006016026524722,"2016-04","2016-Q2",135700,0,"2016-04"
2016-04-30,99563,"98103","WA","Seattle","King","Seattle",178,641400,0.0145523568490984,0.0432661027976578,0.163220892274211,0.0994808881641671,0.0336217717125487,"2016-04","2016-Q2",641400,0,"2016-04"
2016-04-30,96125,"90280","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","South Gate",179,376200,0.00480769230769231,0.0181326116373478,0.0967930029154519,0.0918858430584724,-0.0163673493593944,"2007-04","2007-Q2",474900,-0.20783322804801,"2005-05"
2016-04-30,61797,"10457","NY","New York","Bronx","New York",180,335800,0.00719856028794241,0.0154218324765649,0.0559748427672956,0.0135796330623668,0.00305857114918839,"2007-03","2007-Q1",367900,-0.0872519706441968,"2006-06"
2016-04-30,70698,"29732","SC","Charlotte","York","Rock Hill",181,161700,-0.000618046971569839,0.00310173697270471,0.0513654096228869,0.0299761360239228,0.0136488507448851,"2016-03","2016-Q1",161800,-0.000618046971569839,"2016-02"
2016-04-30,67722,"23454","VA","Virginia Beach","Virginia Beach City","Virginia Beach",182,268600,-0.00185804533630621,0.00149142431021626,0.0220700152207002,0.0155143030299532,-0.00756799201873015,"2007-08","2007-Q3",292500,-0.0817094017094017,"2005-08"
2016-04-30,70842,"30062","GA","Atlanta","Cobb","Marietta",183,287000,0.00560616678346181,0.0209889718961224,0.064145346681498,0.0554748852308591,0.0174111109438091,"2016-04","2016-Q2",287000,0,"2016-04"
2016-04-30,91744,"77095","TX","Houston","Harris","Cypress",184,204100,0.00541871921182266,0.0139095876800795,0.0509783728115345,0.0552216213668899,0.0241314333965408,"2016-04","2016-Q2",204100,0,"2016-04"
2016-04-30,96934,"92592","CA","Riverside","Riverside","Temecula",185,421900,0.00524183940910174,0.0144265448425102,0.050286283295992,0.0832166218192696,-0.0178377998852959,"2006-05","2006-Q2",505200,-0.164885193982581,"2004-06"
2016-04-30,78042,"46227","IN","Indianapolis","Marion","Indianapolis",186,115700,0,0.00434027777777778,0.0166959578207381,0.021550883955737,-0.00793933840971439,"2006-11","2006-Q4",125700,-0.0795544948289578,
2016-04-30,78085,"46307","IN","Chicago","Lake","Crown Point",187,188100,0.00106439595529537,-0.0136339800734137,-0.00053134962805526,0.0181753621974432,0.00610093573123316,"2014-03","2014-Q1",197800,-0.0490394337714863,"2013-04"
2016-04-30,95985,"90004","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Los Angeles",188,1247700,0.013483876208269,0.0316685959980155,0.0768102183481488,0.10795733902203,0.0245281061794924,"2016-04","2016-Q2",1247700,0,"2016-04"
2016-04-30,72350,"33012","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",189,168900,0.0065554231227652,0.00595592614651578,0.0778557753669432,0.102053860917112,-0.0240709682395706,"2007-09","2007-Q3",244800,-0.310049019607843,"2005-05"
2016-04-30,96208,"90706","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Bellflower",190,435900,0.0043778801843318,0.0167949615115465,0.0485927351455376,0.0604756515816378,-0.0182020126140484,"2006-08","2006-Q3",537900,-0.18962632459565,"2005-03"
2016-04-30,78975,"48103","MI","Ann Arbor","Washtenaw","Ann Arbor",191,323600,-0.00246609124537608,0.00496894409937888,0.0489465153970827,0.0685426482169995,0.0147584351668071,"2016-03","2016-Q1",324400,-0.00246609124537608,"2016-03"
2016-04-30,71895,"32244","FL","Jacksonville","Duval","Jacksonville",192,123100,0.00489795918367347,0.0215767634854772,0.110009017132552,0.0572274437371352,-0.025143356948406,"2006-11","2006-Q4",165800,-0.257539203860072,"2004-10"
2016-04-30,91325,"76244","TX","Dallas-Fort Worth","Tarrant","Fort Worth",193,220200,0.00273224043715847,0.0128794848206072,0.105421686746988,0.0751152742403196,0.025429943684407,"2016-04","2016-Q2",220200,0,"2016-04"
2016-04-30,84647,"60649","IL","Chicago","Cook","Chicago",194,109500,-0.00454545454545455,0.00458715596330275,-0.0568475452196382,-0.0234596145595934,-0.0418437379088277,"2007-08","2007-Q3",173700,-0.369602763385147,"2002-02"
2016-04-30,72247,"32822","FL","Orlando","Orange","Orlando",195,116200,0.00345423143350604,0.00606060606060606,0.101421800947867,0.0977304718828449,-0.0441399165450019,"2006-12","2006-Q4",194400,-0.402263374485597,"2004-09"
2016-04-30,95314,"87120","NM","Albuquerque","Bernalillo","Albuquerque",196,166500,0.00422195416164053,0.00361663652802893,0.00786924939467312,-0.00226678543035264,-0.0062650823794631,"2007-10","2007-Q4",201900,-0.175334323922734,"2005-12"
2016-04-30,90226,"74012","OK","Tulsa","Tulsa","Broken Arrow",197,147500,0.00067842605156038,0.00476839237057221,0.0278745644599303,0.031520192589457,0.0186621158768205,"2016-04","2016-Q2",147500,0,"2016-04"
2016-04-30,95043,"85705","AZ","Tucson","Pima","Tucson",198,113700,0.00353045013239188,0.0106666666666667,0.0676056338028169,0.0251923348050871,-0.0370192761881455,"2006-05","2006-Q2",166000,-0.315060240963855,"2004-09"
